V1,V2
gene22365,101726208
gene22366,101696322
gene22367,101696682
gene22368,101697043
gene22369,101697416
gene22370,101697784
gene22371,101700964
gene22372,101699631
gene22373,101702023
gene22374,106010611
gene22375,101715752
gene22376,101716091
gene22377,101707412
gene22378,101704150
gene22379,101706549
gene22380,101705224
gene22381,101703783
gene22382,101707772
gene22383,110344753
gene22384,101708013
gene22385,101709080
gene22386,101709918
gene22387,110344722
gene22388,101712545
gene22389,106007538
gene22390,106010599
gene22391,101715510
gene22392,101715150
gene22393,101716431
gene22394,101717137
gene22395,101714791
gene22396,101717136
gene22397,101717478
gene22398,101718264
gene22399,101717479
gene22400,101718616
gene22401,101719541
gene22402,101717810
gene22403,101718505
gene22404,101719788
gene22405,101720359
gene22406,101720720
gene22407,101721299
gene22408,101723527
gene22409,110344762
gene22410,101724605
gene22411,101724961
gene22412,101725598
gene22413,110344761
gene22414,101725970
gene22415,101726330
gene22416,101719543
gene22417,101697180
gene22418,101696559
gene22419,101719887
gene22420,110344770
gene22421,101697786
gene22422,110344718
gene22423,101698162
gene22424,106007602
gene22425,110344714
gene22426,101699273
gene22427,101720600
gene22428,101700116
gene22429,101700709
gene22430,101701779
gene22431,101702363
gene22432,101702960
gene22433,101703531
gene22434,101704858
gene22435,101705086
gene22436,101705969
gene22437,101706550
gene22438,101720937
gene22439,101707156
gene22440,101707522
gene22441,101721301
gene22442,101708364
gene22443,101708716
gene22444,101709081
gene22445,101712210
gene22446,110344708
gene22447,101712547
gene22448,101712914
gene22449,101713283
gene22450,101713641
gene22451,101713997
gene22452,101714330
gene22453,101715151
gene22454,110344712
gene22455,106007562
gene22456,101722615
gene22457,101722257
gene22458,101723411
gene22459,101721658
gene22460,101719433
gene22461,110344706
gene22462,106010600
gene22463,101721660
gene22464,110344710
gene22465,101718503
gene22466,110344709
gene22467,101717928
gene22468,101722371
gene22469,101722719
gene22470,101717598
gene22471,101716778
gene22472,101716200
gene22473,101715859
gene22474,101723058
gene22475,101715511
gene22476,101724019
gene22477,101723413
gene22478,110344703
gene22479,101724372
gene22480,101700230
gene22481,106010604
gene22482,110344711
gene22483,101697925
gene22484,110344705
gene22485,101698552
gene22486,101697550
gene22487,101697181
gene22488,101696806
gene22489,110344713
gene22490,101725852
gene22491,110343861
gene22492,101724496
gene22493,101700605
gene22494,101724843
gene22495,101701672
gene22496,101725214
gene22497,101704151
gene22498,101706076
gene22499,101704502
gene22500,101725600
gene22501,101725972
gene22502,101706427
gene22503,101706798
gene22504,110344727
gene22505,101707157
gene22506,101708015
gene22507,101708596
gene22508,101708954
gene22509,106010592
gene22510,101709569
gene22511,101709919
gene22512,101710271
gene22513,110344739
gene22514,101711593
gene22515,101711963
gene22516,101726333
gene22517,101712316
gene22518,101712915
gene22519,101713537
gene22520,101714792
gene22521,101715152
gene22522,101717375
gene22523,101717712
gene22524,101718394
gene22525,101719192
gene22526,101718054
gene22527,101696561
gene22528,101719542
gene22529,101696929
gene22530,101720140
gene22531,101720492
gene22532,110344735
gene22533,101721063
gene22534,101697307
gene22535,110344742
gene22536,101697684
gene22537,110344724
gene22538,101698422
gene22539,101698799
gene22540,101699159
gene22541,101721421
gene22542,101723657
gene22543,101699881
gene22544,106010593
gene22545,101698302
gene22546,101697551
gene22547,101697183
gene22548,101696808
gene22549,110344765
gene22550,101696444
gene22551,101726331
gene22552,101725971
gene22553,101725599
gene22554,101725213
gene22555,101724842
gene22556,101699516
gene22557,101724494
gene22558,101699883
gene22559,101701904
gene22560,106010629
gene22561,101716436
gene22562,110344801
gene22563,101703082
gene22564,101703313
gene22565,110344858
gene22566,101716782
gene22567,101704041
gene22568,101717138
gene22569,101704271
gene22570,101704621
gene22571,101706184
gene22572,110344821
gene22573,101706552
gene22574,101707159
gene22575,101707524
gene22576,101707892
gene22577,101717482
gene22578,101708718
gene22579,101709324
gene22580,101717814
gene22581,101710138
gene22582,101710505
gene22583,101712797
gene22584,101718510
gene22585,110344849
gene22586,101713401
gene22587,101713757
gene22588,101714332
gene22589,101715404
gene22590,101715753
gene22591,110344829
gene22592,101718506
gene22593,101716092
gene22594,110344850
gene22595,101719082
gene22596,101719434
gene22597,101720020
gene22598,101720842
gene22599,101718857
gene22600,101721186
gene22601,101723886
gene22602,101724962
gene22603,101725602
gene22604,101696446
gene22605,110344832
gene22606,101726577
gene22607,101726209
gene22608,110344831
gene22609,106010624
gene22610,101696809
gene22611,101699517
gene22612,101701067
gene22613,101701905
gene22614,101702703
gene22615,101719889
gene22616,101703083
gene22617,110344830
gene22618,101703425
gene22619,101704043
gene22620,110344826
gene22621,110344827
gene22622,101704622
gene22623,101705460
gene22624,110344828
gene22625,101720604
gene22626,101720940
gene22627,101721305
gene22628,101705834
gene22629,101706923
gene22630,101707526
gene22631,101708260
gene22632,110344833
gene22633,101708598
gene22634,101721663
gene22635,101709673
gene22636,110344825
gene22637,101710384
gene22638,101712212
gene22639,101722376
gene22640,101712798
gene22641,101722723
gene22642,101713179
gene22643,110344813
gene22644,101713758
gene22645,101723063
gene22646,106010615
gene22647,101714103
gene22648,101714793
gene22649,101715153
gene22650,101715754
gene22651,101716093
gene22652,101716433
gene22653,101717812
gene22654,101716781
gene22655,101718395
gene22656,101720493
gene22657,101723414
gene22658,101718747
gene22659,101721546
gene22660,110344799
gene22661,101721899
gene22662,101723770
gene22663,101722721
gene22664,110344789
gene22665,101723659
gene22666,101723299
gene22667,101725732
gene22668,101696324
gene22669,101724498
gene22670,101724847
gene22671,101697926
gene22672,101698304
gene22673,101699276
gene22674,101698683
gene22675,101703085
gene22676,101701193
gene22677,101700349
gene22678,101703426
gene22679,101703895
gene22680,101725218
gene22681,101704504
gene22682,101725606
gene22683,101705595
gene22684,110344800
gene22685,101725975
gene22686,101705970
gene22687,101706553
gene22688,110344798
gene22689,101706925
gene22690,101707284
gene22691,101707650
gene22692,101708366
gene22693,110344808
gene22694,101708719
gene22695,101709325
gene22696,101709675
gene22697,101726336
gene22698,101696566
gene22699,101710019
gene22700,101710385
gene22701,101710738
gene22702,101696932
gene22703,101714104
gene22704,101697309
gene22705,101697686
gene22706,110344802
gene22707,101698048
gene22708,101713759
gene22709,101712671
gene22710,101711106
gene22711,101699884
gene22712,101700234
gene22713,101700607
gene22714,101714438
gene22715,101714794
gene22716,101715154
gene22717,101700966
gene22718,101701320
gene22719,110344806
gene22720,101715514
gene22721,101716094
gene22722,101716435
gene22723,101717028
gene22724,101717378
gene22725,101717715
gene22726,101718265
gene22727,101718617
gene22728,101718959
gene22729,110344860
gene22730,101701675
gene22731,110344845
gene22732,101719311
gene22733,101719665
gene22734,101720021
gene22735,101720601
gene22736,110344819
gene22737,101702028
gene22738,101722259
gene22739,101702367
gene22740,110344816
gene22741,101722617
gene22742,101722948
gene22743,110344793
gene22744,101724964
gene22745,101725343
gene22746,110344778
gene22747,101702707
gene22748,101725973
gene22749,101726334
gene22750,101696811
gene22751,101726699
gene22752,101697186
gene22753,101698554
gene22754,101700231
gene22755,101699635
gene22756,101701568
gene22757,101701907
gene22758,101703429
gene22759,101703427
gene22760,101703088
gene22761,101704272
gene22762,110344851
gene22763,101704861
gene22764,101705227
gene22765,101705836
gene22766,101706187
gene22767,101706555
gene22768,101706927
gene22769,110344784
gene22770,101708486
gene22771,101709326
gene22772,110344837
gene22773,101709676
gene22774,101711966
gene22775,101712550
gene22776,101713404
gene22777,101714236
gene22778,101714578
gene22779,110344863
gene22780,110344866
gene22781,101715652
gene22782,110344797
gene22783,101716901
gene22784,101717600
gene22785,110344867
gene22786,110344865
gene22787,101718619
gene22788,101718961
gene22789,110344868
gene22790,101719313
gene22791,101719792
gene22792,101720602
gene22793,110344869
gene22794,101721189
gene22795,101722492
gene22796,101723061
gene22797,110344775
gene22798,101704507
gene22799,101704864
gene22800,101723888
gene22801,110344776
gene22802,110344774
gene22803,110344777
gene22804,101724497
gene22805,101725097
gene22806,101705230
gene22807,101705597
gene22808,101725471
gene22809,101726089
gene22810,101726701
gene22811,101705972
gene22812,101696563
gene22813,101696930
gene22814,101699051
gene22815,101699398
gene22816,101699756
gene22817,101701318
gene22818,101701674
gene22819,101706695
gene22820,101702026
gene22821,101702365
gene22822,110344834
gene22823,101702706
gene22824,101703086
gene22825,101703672
gene22826,101706928
gene22827,110344859
gene22828,101707652
gene22829,101708721
gene22830,101709327
gene22831,101709677
gene22832,110344803
gene22833,101710273
gene22834,101711596
gene22835,110344809
gene22836,101712800
gene22837,101711968
gene22838,101713405
gene22839,101714001
gene22840,101713761
gene22841,101714334
gene22842,101714685
gene22843,110344857
gene22844,101715040
gene22845,106010634
gene22846,101715405
gene22847,101715991
gene22848,101718509
gene22849,101716552
gene22850,101707057
gene22851,101718854
gene22852,101720363
gene22853,110344864
gene22854,101721190
gene22855,101707416
gene22856,101721548
gene22857,101723062
gene22858,110344781
gene22859,101723661
gene22860,110344835
gene22861,110344836
gene22862,101708141
gene22863,110344804
gene22864,101724251
gene22865,101724845
gene22866,101725216
gene22867,101725604
gene22868,101726212
gene22869,101696325
gene22870,110344783
gene22871,101696684
gene22872,101698306
gene22873,101698685
gene22874,101699052
gene22875,106010620
gene22876,101699399
gene22877,110344794
gene22878,101699994
gene22879,101700841
gene22880,110344820
gene22881,101701908
gene22882,101702821
gene22883,101702472
gene22884,101703193
gene22885,110344852
gene22886,110344805
gene22887,101709218
gene22888,101703533
gene22889,110344843
gene22890,101703898
gene22891,101704274
gene22892,101705463
gene22893,101704624
gene22894,101706188
gene22895,101705837
gene22896,101706556
gene22897,110344815
gene22898,101708838
gene22899,106010633
gene22900,101707527
gene22901,101707160
gene22902,110344814
gene22903,101709921
gene22904,101717930
gene22905,101718962
gene22906,101719667
gene22907,110344785
gene22908,101720024
gene22909,101720365
gene22910,110344853
gene22911,101720724
gene22912,110344796
gene22913,101720939
gene22914,101721304
gene22915,101723532
gene22916,101709572
gene22917,106007568
gene22918,101725217
gene22919,106010616
gene22920,101724606
gene22921,101696565
gene22922,101709922
gene22923,101697308
gene22924,101696931
gene22925,101710274
gene22926,101710639
gene22927,110344782
gene22928,110344842
gene22929,101711363
gene22930,110344780
gene22931,110344812
gene22932,101712101
gene22933,110344840
gene22934,101697928
gene22935,110344861
gene22936,110344838
gene22937,101698307
gene22938,101698686
gene22939,101699053
gene22940,110344855
gene22941,101712440
gene22942,101699400
gene22943,101712801
gene22944,101700965
gene22945,110344790
gene22946,101700350
gene22947,101702027
gene22948,110344791
gene22949,101702600
gene22950,101703899
gene22951,110344862
gene22952,110344839
gene22953,101704275
gene22954,110344822
gene22955,101704625
gene22956,101705722
gene22957,110344848
gene22958,101706557
gene22959,110344779
gene22960,110344847
gene22961,101706929
gene22962,110344810
gene22963,110344846
gene22964,101707287
gene22965,101707654
gene22966,101708023
gene22967,101708262
gene22968,110344854
gene22969,101713539
gene22970,101713889
gene22971,101710143
gene22972,101710510
gene22973,101711107
gene22974,101711478
gene22975,110344788
gene22976,110344811
gene22977,101712552
gene22978,110344772
gene22979,110344771
gene22980,101712918
gene22981,101713288
gene22982,101713646
gene22983,101714440
gene22984,101715042
gene22985,110344856
gene22986,110344817
gene22987,110344807
gene22988,101716095
gene22989,101697556
gene22990,101715862
gene22991,106010643
gene22992,101697931
gene22993,101716202
gene22994,101698310
gene22995,101716553
gene22996,101698689
gene22997,101699056
gene22998,110344889
gene22999,101719086
gene23000,101717381
gene23001,110344888
gene23002,110344898
gene23003,110344908
gene23004,110344882
gene23005,101699402
gene23006,101719890
gene23007,110344913
gene23008,101720234
gene23009,110344902
gene23010,110344912
gene23011,101699760
gene23012,110344907
gene23013,110344906
gene23014,101721901
gene23015,110344916
gene23016,101722494
gene23017,101723064
gene23018,101723891
gene23019,101724965
gene23020,101697310
gene23021,110344923
gene23022,101697930
gene23023,110344883
gene23024,110344922
gene23025,101700844
gene23026,110344924
gene23027,101701197
gene23028,101698166
gene23029,101701571
gene23030,101698802
gene23031,101701910
gene23032,110344896
gene23033,110344895
gene23034,101700121
gene23035,106010649
gene23036,110344877
gene23037,106010637
gene23038,110344878
gene23039,101702261
gene23040,101699520
gene23041,101700485
gene23042,110344870
gene23043,101702604
gene23044,101701071
gene23045,101702968
gene23046,101703318
gene23047,101701436
gene23048,101702029
gene23049,110344925
gene23050,110344927
gene23051,101703674
gene23052,110344926
gene23053,110344928
gene23054,101704047
gene23055,110344917
gene23056,101702603
gene23057,101702967
gene23058,110344885
gene23059,101703194
gene23060,101703535
